cur_datetime,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19],
2004-06-01 00:00:00,0.000,287.334,99733.833,292.966,100086.325,
2004-06-01 00:05:00,0.000,287.334,99731.472,288.151,100090.365,
2004-06-01 00:10:00,0.000,287.334,99729.111,287.703,100090.625,
2004-06-01 00:15:00,0.000,287.334,99726.750,287.772,100090.593,
2004-06-01 00:20:00,0.000,287.334,99724.389,287.835,100090.561,
2004-06-01 00:25:00,0.000,287.334,99722.028,287.837,100090.558,
2004-06-01 00:30:00,0.000,287.334,99719.667,287.834,100090.559,
2004-06-01 00:35:00,0.000,287.333,99717.306,287.811,100090.570,
2004-06-01 00:40:00,0.000,287.333,99714.944,287.808,100090.572,
2004-06-01 00:45:00,0.000,287.333,99712.583,287.796,100090.578,
2004-06-01 00:50:00,0.000,287.333,99710.222,287.792,100090.580,
2004-06-01 00:55:00,0.000,287.333,99707.861,287.791,100090.581,
2004-06-01 01:00:00,0.000,287.333,99705.500,287.785,100090.584,
2004-06-01 01:05:00,0.000,287.342,99703.931,287.787,100090.576,
2004-06-01 01:10:00,0.000,287.351,99702.361,287.789,100090.569,
2004-06-01 01:15:00,0.000,287.360,99700.792,287.797,100090.558,
2004-06-01 01:20:00,0.000,287.369,99699.222,287.803,100090.548,
2004-06-01 01:25:00,0.000,287.378,99697.653,287.803,100090.541,
2004-06-01 01:30:00,0.000,287.387,99696.083,287.809,100090.531,
2004-06-01 01:35:00,0.000,287.396,99694.514,287.809,100090.524,
2004-06-01 01:40:00,0.000,287.405,99692.944,287.817,100090.514,
2004-06-01 01:45:00,0.000,287.414,99691.375,287.819,100090.506,
2004-06-01 01:50:00,0.000,287.423,99689.806,287.828,100090.495,
2004-06-01 01:55:00,0.000,287.432,99688.236,287.833,100090.486,
2004-06-01 02:00:00,0.000,287.441,99686.667,287.848,100090.472,
2004-06-01 02:05:00,0.000,287.444,99685.875,287.842,100090.473,
2004-06-01 02:10:00,0.000,287.446,99685.083,287.849,100090.468,
2004-06-01 02:15:00,0.000,287.448,99684.292,287.845,100090.468,
2004-06-01 02:20:00,0.000,287.450,99683.500,287.846,100090.466,
2004-06-01 02:25:00,0.000,287.453,99682.708,287.849,100090.463,
2004-06-01 02:30:00,0.000,287.455,99681.917,287.844,100090.463,
2004-06-01 02:35:00,0.000,287.457,99681.125,287.845,100090.461,
2004-06-01 02:40:00,0.000,287.460,99680.333,287.840,100090.462,
2004-06-01 02:45:00,0.000,287.462,99679.542,287.841,100090.460,
2004-06-01 02:50:00,0.000,287.464,99678.750,287.844,100090.457,
2004-06-01 02:55:00,0.000,287.466,99677.958,287.840,100090.456,
2004-06-01 03:00:00,0.000,287.469,99677.167,287.850,100090.451,
2004-06-01 03:05:00,0.000,287.468,99678.042,287.840,100090.456,
2004-06-01 03:10:00,0.000,287.467,99678.917,287.839,100090.457,
2004-06-01 03:15:00,0.000,287.466,99679.792,287.831,100090.461,
2004-06-01 03:20:00,0.000,287.465,99680.667,287.835,100090.460,
2004-06-01 03:25:00,0.000,287.464,99681.542,287.826,100090.465,
2004-06-01 03:30:00,0.000,287.463,99682.417,287.823,100090.467,
2004-06-01 03:35:00,0.000,287.462,99683.292,287.814,100090.472,
2004-06-01 03:40:00,0.000,287.462,99684.167,287.809,100090.475,
2004-06-01 03:45:00,0.000,287.461,99685.042,287.801,100090.479,
2004-06-01 03:50:00,0.000,287.460,99685.917,287.798,100090.481,
2004-06-01 03:55:00,0.000,287.459,99686.792,287.791,100090.486,
2004-06-01 04:00:00,0.000,287.458,99687.667,287.789,100090.487,
2004-06-01 04:05:00,0.000,287.467,99687.667,287.789,100090.481,
2004-06-01 04:10:00,0.000,287.476,99687.667,287.797,100090.470,
2004-06-01 04:15:00,0.000,287.486,99687.667,287.801,100090.461,
2004-06-01 04:20:00,0.000,287.495,99687.667,287.811,100090.449,
2004-06-01 04:25:00,0.000,287.504,99687.667,287.814,100090.441,
