01/01/2005	002959.000	-5.944	-5.891	0.007	0.216	-26.10
01/01/2005	005959.000	-5.665	-5.643	-0.676	0.181	-16.75
01/01/2005	012959.000	-4.111	-4.180	-0.729	0.175	-13.90
01/01/2005	015959.000	-2.323	-2.205	2.658	0.178	-11.01
01/01/2005	022959.000	-0.684	-0.548	2.285	0.158	-10.21
01/01/2005	025959.000	-2.973	-3.059	-0.295	0.131	-8.65
01/01/2005	032959.000	-2.957	-2.886	1.275	0.113	-9.60
01/01/2005	035959.000	-2.563	-2.448	2.019	0.087	-10.15
01/01/2005	042959.000	-2.120	-2.129	0.080	0.107	-8.66
01/01/2005	045959.000	-5.076	-5.144	-0.635	0.133	-9.53
01/01/2005	052959.000	-2.620	-2.601	0.592	0.162	-11.85
01/01/2005	055959.000	-3.457	-3.601	-2.663	0.112	-35.14
01/01/2005	062959.000	-2.973	-3.100	-2.039	0.086	-33.28
01/01/2005	065959.000	-4.367	-4.500	-2.261	0.130	-13.42
01/01/2005	072959.000	-1.538	-1.477	0.235	0.188	-6.18
01/01/2005	075959.000	2.514	2.664	2.302	0.234	3.20
01/01/2005	082959.000	4.663	3.601	-18.911	0.270	16.73
01/01/2005	085959.000	12.944	11.891	-20.546	0.246	51.24
01/01/2005	092959.000	5.431	14.162	+9999	0.250	85.24
01/01/2005	095959.000	10.197	18.211	+9999	0.250	74.08
01/01/2005	102959.000	21.209	12.972	+9999	0.245	69.16
01/01/2005	105959.000	16.859	15.785	-26.188	0.224	86.74
01/01/2005	112959.000	37.076	39.669	45.690	0.268	132.21
01/01/2005	115959.000	26.164	29.354	31.951	0.241	136.42
01/01/2005	122959.000	40.815	66.210	+9999	0.291	203.25
01/01/2005	125959.000	43.115	40.609	+9999	0.263	178.10
01/01/2005	132959.000	28.102	30.473	41.348	0.253	169.05
01/01/2005	135959.000	64.203	69.269	88.248	0.316	219.14
01/01/2005	142959.000	21.490	23.868	40.866	0.260	39.57
01/01/2005	145959.000	9.503	11.077	26.980	0.261	28.85
01/01/2005	152959.000	-0.912	-0.213	12.206	0.217	3.20
01/01/2005	155959.000	-8.283	-8.012	5.507	0.213	7.37
01/01/2005	162959.000	-7.116	-7.246	-1.331	0.124	-36.56
01/01/2005	165959.000	-1.620	-1.656	-0.806	0.055	-49.60
01/01/2005	172959.000	-0.957	-0.985	-0.728	0.035	-36.72
01/01/2005	175959.000	-1.621	-1.698	-0.901	0.048	-7.44
01/01/2005	182959.000	-1.842	-1.870	-0.452	0.051	-4.43
01/01/2005	185959.000	-5.055	-5.077	0.086	0.130	-4.25
01/01/2005	192959.000	-4.681	-4.732	-1.937	0.176	-5.50
01/01/2005	195959.000	-1.176	-1.300	-1.974	0.173	-5.57
01/01/2005	202959.000	-4.163	-4.012	2.832	0.188	-5.37
01/01/2005	205959.000	-6.498	-4.890	30.419	0.272	-5.37
01/01/2005	212959.000	-5.793	-4.435	25.047	0.302	-6.72
01/01/2005	215959.000	-7.067	-2.940	+9999	0.289	-3.99
01/01/2005	222959.000	5.340	5.866	-22.320	0.283	-1.73
01/01/2005	225959.000	17.325	14.047	+9999	0.313	-2.45
01/01/2005	232959.000	-8.717	-2.686	49.914	0.335	-7.49
01/01/2005	235959.000	-5.424	-6.745	-23.291	0.328	-4.35
